Date,Loreal Close Stock,Estee Close Stock,Unilever Close Stock
2020-06-12,241.40096282958984,181.3365173339844,46.69968795776367
2020-06-14,240.2499084472656,181.36495208740234,46.814836502075195
2020-06-15,250.56344604492188,181.3933868408203,46.92998504638672
2020-06-16,254.33889770507807,185.90354919433597,48.01325225830078
2020-06-17,254.7072296142578,184.94656372070312,48.64444351196289
2020-06-18,257.1014709472656,185.85617065429688,48.490909576416016
2020-06-19,255.95040130615234,180.3131561279297,48.934452056884766
2020-06-21,254.79933166503903,181.24173736572266,48.861948013305664
2020-06-22,258.3906555175781,182.1703186035156,48.78944396972656
2020-06-23,256.9172668457031,184.11276245117188,48.79796600341797
2020-06-24,258.7589416503906,177.8970184326172,48.02177429199219
2020-06-25,262.5344543457031,177.1389617919922,48.209434509277344
2020-06-26,262.6265411376953,174.47645568847656,47.88530731201172
2020-06-28,262.7186279296875,175.19182586669922,47.51426887512207
2020-06-29,263.08697509765625,175.90719604492188,47.14323043823242
2020-06-30,264.00787353515625,178.77821350097656,46.81057357788086
2020-07-01,273.2163391113281,179.39410400390625,46.972633361816406
2020-07-02,270.1842346191406,181.554443359375,47.48440933227539
2020-07-05,270.8373107910156,181.7487030029297,47.215728759765625
2020-07-06,268.9714050292969,181.9429626464844,46.94704818725586
2020-07-07,266.26580810546875,179.1951446533203,46.563209533691406
2020-07-08,267.47869873046875,178.71189880371094,46.563209533691406
2020-07-09,269.25128173828125,177.95388793945312,45.81260681152344
2020-07-10,268.8780822753906,179.73521423339844,46.23908615112305
2020-07-12,268.5048828125,179.75890350341797,46.473649978637695
2020-07-13,266.6389465332031,179.7825927734375,46.70821380615234
2020-07-14,271.58367919921875,185.60040283203125,46.91292953491211
2020-07-15,267.8518371582031,189.05882263183597,47.100582122802734
2020-07-16,270.8373107910156,188.68927001953125,47.04940414428711
2020-07-17,270.6973571777344,187.6090850830078,47.51000213623047
2020-07-19,270.5574035644531,186.8226547241211,47.326616287231445
2020-07-20,270.1842346191406,186.0362243652344,47.14323043823242
2020-07-21,267.8518371582031,184.2643585205078,47.39059448242188
2020-07-22,271.7702331542969,185.306640625,47.637939453125
2020-07-23,265.7993469238281,183.91375732421875,50.89625549316406
2020-07-24,266.12586975097656,181.6870574951172,51.305694580078125
2020-07-26,266.452392578125,182.20347595214844,51.68525695800781
2020-07-27,267.47869873046875,182.7198944091797,52.0648193359375
2020-07-28,269.81103515625,182.49246215820312,52.22688293457031
2020-07-29,265.4261474609375,180.86276245117188,53.10543441772461
2020-07-30,264.0267028808594,182.89991760253903,52.40600204467773
2020-07-31,261.740966796875,187.1732482910156,51.587162017822266
2020-08-02,259.4552307128906,187.47171020507812,51.91555404663086
2020-08-03,262.7205810546875,187.77017211914065,52.24394607543945
2020-08-04,263.56024169921875,188.95455932617188,52.67042922973633
2020-08-05,260.2948608398437,190.6791076660156,52.18423843383789
2020-08-06,258.9887390136719,188.78404235839844,51.9341049194336
2020-08-07,258.2423553466797,189.4947052001953,51.3066291809082
2020-08-09,257.4959716796875,191.6266098022461,51.25506019592285
2020-08-10,258.6155700683594,193.75851440429688,51.2034912109375
2020-08-11,263.28033447265625,196.38311767578125,50.52443313598633
2020-08-12,263.56024169921875,200.400634765625,51.72781753540039
2020-08-13,259.8283996582031,202.1724853515625,51.4957389831543
2020-08-14,260.01499938964844,200.95965576171875,51.09174728393555
2020-08-16,260.2015991210937,201.850341796875,51.22497749328613
2020-08-17,260.4814758300781,202.74102783203125,51.35820770263672
2020-08-18,264.0267028808594,202.09669494628903,51.6160774230957
2020-08-19,260.2948608398437,201.34817504882807,51.6160774230957
2020-08-20,255.5367889404297,187.86489868164065,51.63325881958008
2020-08-21,257.72924041748047,196.1462554931641,51.19489669799805
2020-08-23,259.92169189453125,198.78035736083984,51.504329681396484
2020-08-24,260.1083068847656,201.4144592285156,51.81376266479492
2020-08-25,262.533935546875,204.1243896484375,51.72781753540039
2020-08-26,261.7876281738281,205.30882263183597,51.83095932006836
2020-08-27,258.6155700683594,205.05294799804688,51.91691589355469
2020-08-28,258.4756317138672,211.7003326416016,51.7020378112793
2020-08-30,258.335693359375,211.12579345703125,51.457061767578125
2020-08-31,258.8954772949219,210.5512542724609,51.21208572387695
2020-09-01,262.3473815917969,209.8580780029297,51.26365661621094
2020-09-02,259.92169189453125,210.7792205810547,52.363887786865234
2020-09-03,255.5367889404297,207.0756378173828,51.39259719848633
2020-09-04,257.72924041748047,205.32833862304688,50.851070404052734
2020-09-06,259.92169189453125,205.2650349934896,50.99719365437826
2020-09-07,257.4027404785156,205.20173136393228,51.143316904703774
2020-09-08,263.6535339355469,205.138427734375,51.2894401550293
2020-09-09,262.62725830078125,207.50299072265625,53.38674545288086
2020-09-10,263.28033447265625,203.7899627685547,52.51000595092773
2020-09-11,262.9071350097656,203.87542724609372,53.27500534057617
2020-09-13,262.533935546875,205.16691589355466,53.18045425415039
2020-09-14,264.3998718261719,206.4584045410156,53.08590316772461
2020-09-15,262.1607666015625,206.79075622558597,53.69618606567383
2020-09-16,261.22784423828125,206.31591796875,53.48130416870117
2020-09-17,258.0557556152344,204.84405517578125,53.69618606567383
2020-09-18,255.49015045166016,201.69126892089844,52.3466911315918
2020-09-20,252.92454528808597,199.526123046875,51.91691589355469
2020-09-21,255.5367889404297,197.3609771728516,51.48714065551758
2020-09-22,258.8954772949219,199.26025390625,52.01145935058594
2020-09-23,255.7234039306641,197.17105102539065,51.95988845825195
2020-09-24,252.55137634277344,199.8585357666016,52.08022689819336
2020-09-25,256.23653411865234,204.35972595214844,52.277923583984375
2020-09-27,259.92169189453125,204.6208724975586,52.66901969909668
2020-09-28,262.62725830078125,204.88201904296875,53.06011581420898
2020-09-29,258.9887390136719,203.96090698242188,53.21484756469727
2020-09-30,263.746826171875,207.256103515625,53.01713943481445
2020-10-01,262.3473815917969,208.4716033935547,53.22343444824219
2020-10-02,261.78761291503906,207.74038696289065,53.885284423828125
2020-10-04,261.22784423828125,209.3025360107422,53.992727279663086
2020-10-05,260.4814758300781,210.86468505859372,54.10017013549805
2020-10-06,259.4552307128906,206.69580078125,53.06011581420898
2020-10-07,259.8283996582031,210.3233795166016,53.32657623291016
2020-10-08,263.4669494628906,212.91587829589844,53.48130416870117
2020-10-09,265.79931640625,213.2862243652344,54.25489807128906
2020-10-11,268.1316833496094,214.4352798461914,54.24200439453125
2020-10-12,267.8518371582031,215.58433532714844,54.22911071777344
2020-10-13,270.8373107910156,211.78579711914065,54.315059661865234
2020-10-14,265.6127624511719,211.6148834228516,54.52994537353516
2020-10-15,271.8635559082031,210.7032623291016,53.55005645751953
2020-10-16,270.5107727050781,212.83995056152344,53.94545364379883
2020-10-18,269.1579895019531,211.99000549316406,53.53287124633789
2020-10-19,271.1172180175781,211.1400604248047,53.12028884887695
2020-10-20,267.5718994140625,214.34979248046875,53.68758773803711
2020-10-21,266.1724853515625,220.93069458007807,52.93119430541992
2020-10-22,269.25128173828125,220.90223693847656,52.9225959777832
2020-10-23,267.7118835449219,223.3807830810547,52.70771408081055
2020-10-25,266.1724853515625,221.92784881591797,52.467031478881836
2020-10-26,267.8518371582031,220.47491455078125,52.226348876953125
2020-10-27,260.1083068847656,219.41131591796875,52.4240608215332
2020-10-28,260.38818359375,209.4402313232422,50.16343307495117
2020-10-29,259.0820617675781,211.89974975585935,50.01174545288086
2020-10-30,261.9742126464844,208.59507751464844,49.25768280029297
2020-11-01,264.8663635253906,210.58454132080078,49.682390213012695
2020-11-02,270.7440490722656,212.57400512695312,50.10709762573242
2020-11-03,279.7936706542969,213.4666748046875,51.10386276245117
2020-11-04,278.76739501953125,216.2775421142578,52.16130065917969
2020-11-05,277.0881042480469,224.9286346435547,52.75069427490234
2020-11-06,283.61878967285156,226.61895751953125,53.24475860595703
2020-11-08,290.14947509765625,230.21330261230466,53.1580753326416
2020-11-09,294.2544860839844,233.80764770507807,53.07139205932617
2020-11-10,297.6131591796875,234.8902282714844,53.66944885253906
2020-11-11,296.027099609375,235.72593688964844,54.56220626831055
2020-11-12,293.13494873046875,236.9224548339844,54.354190826416016
2020-11-13,294.67433166503906,242.2593536376953,54.37152099609375
2020-11-15,296.2137145996094,243.7929916381836,53.61745071411133
2020-11-16,295.3740539550781,245.32662963867188,52.863380432128906
2020-11-17,293.50811767578125,244.00668334960935,52.24797821044922
2020-11-18,289.9628601074219,237.7106475830078,51.5459098815918
2020-11-19,291.1757507324219,229.73374938964844,51.29454803466797
2020-11-20,288.4701843261719,228.44223022460935,51.34654235839844
2020-11-22,285.7646179199219,228.0339126586914,50.91750717163086
2020-11-23,276.06182861328125,227.62559509277344,50.48847198486328
2020-11-24,283.9919738769531,233.4278106689453,50.36712265014648
2020-11-25,285.2981262207031,234.41542053222656,53.11473083496094
2020-11-26,288.5634765625,234.23461151123047,52.78102684020996
2020-11-27,287.39727783203125,234.0538024902344,52.44732284545898
2020-11-29,286.2310791015625,233.7587890625,52.68568801879883
2020-11-30,285.7646179199219,233.4637756347656,52.92405319213867
2020-12-01,285.8578796386719,235.22433471679688,51.80593490600586
2020-12-02,284.5517578125,233.4637756347656,51.233863830566406
2020-12-03,285.7646179199219,233.59698486328125,50.25443649291992
2020-12-04,284.69171142578125,232.3217315673828,50.67915725708008
2020-12-06,283.6188049316406,233.10210418701172,50.47546195983887
2020-12-07,284.3651428222656,233.88247680664065,50.271766662597656
2020-12-08,281.7528991699219,236.47105407714844,50.76582336425781
2020-12-09,281.4730224609375,234.7294769287109,50.90450668334961
2020-12-10,282.2193603515625,234.61529541015625,50.80049133300781
2020-12-11,282.3126678466797,233.8729705810547,51.1298713684082
2020-12-13,282.4059753417969,234.68189239501953,50.77016258239746
2020-12-14,282.2193603515625,235.4908142089844,50.41045379638672
2020-12-15,288.6567687988281,238.29823303222656,50.54914093017578
2020-12-16,284.2718811035156,246.17807006835935,51.4679069519043
2020-12-17,284.9249267578125,251.07913208007807,51.363887786865234
2020-12-18,280.35345458984375,248.6809844970703,50.95650863647461
2020-12-20,275.781982421875,245.45005798339844,50.64447784423828
2020-12-21,281.5662536621094,242.21913146972656,50.33244705200195
2020-12-22,283.3388671875,245.01705932617188,50.28911209106445
2020-12-23,282.0327453613281,247.08213806152344,50.609806060791016
2020-12-24,285.2048034667969,248.3383331298828,50.861175537109375
2020-12-27,288.3768615722656,249.70399475097656,51.038856506347656
2020-12-28,291.26904296875,251.0696563720703,51.21653747558594
2020-12-29,292.20196533203125,250.0513458251953,52.11796951293945
2020-12-30,289.9628601074219,249.9276123046875,52.78536605834961
2020-12-31,290.3827209472656,253.32513427734372,52.31731796264648
2021-01-03,290.8025817871094,247.99576568603516,52.39098930358887
2021-01-04,287.8171081542969,242.66639709472656,52.46466064453125
2021-01-05,288.09698486328125,246.32081604003903,52.49066925048828
2021-01-06,286.9774780273437,245.85452270507807,52.56867980957031
2021-01-07,285.7646179199219,245.7878570556641,51.84926223754883
2021-01-08,285.204833984375,248.12901306152344,52.46466064453125
2021-01-10,284.6450500488281,246.88229370117188,52.02695083618164
2021-01-11,280.3534545898437,245.6355743408203,51.58924102783203
2021-01-12,281.2864074707031,243.06610107421875,51.21653747558594
2021-01-13,278.02105712890625,244.2556915283203,51.28586959838867
2021-01-14,278.3942565917969,237.9365997314453,51.86660385131836
2021-01-15,277.69451904296875,237.08963012695312,51.72792053222656
2021-01-17,276.9947814941406,236.87075805664062,51.641249338785805
2021-01-18,277.181396484375,236.6518859863281,51.554578145345054
2021-01-19,273.9160461425781,236.4330139160156,51.4679069519043
2021-01-20,274.8489990234375,242.88528442382807,51.61524963378906
2021-01-21,276.4350280761719,242.93284606933597,51.93594741821289
2021-01-22,277.69451904296875,237.75579833984372,51.710594177246094
2021-01-24,278.9540100097656,237.84619903564453,52.2783145904541
2021-01-25,281.5662536621094,237.9365997314453,52.84603500366211
2021-01-26,277.6478881835937,233.4542388916016,52.78536605834961
2021-01-27,277.4613037109375,224.45147705078125,51.4332275390625
2021-01-28,270.65069580078125,233.23536682128903,51.20787811279297
2021-01-29,273.63616943359375,225.21275329589844,50.56647491455078
2021-01-31,276.62164306640625,227.68711853027344,50.583810806274414
2021-02-01,278.3942565917969,230.16148376464844,50.60114669799805
2021-02-02,276.06182861328125,234.9293365478516,50.878509521484375
2021-02-03,278.1143798828125,236.604248046875,51.39855194091797
2021-02-04,285.1115417480469,240.82015991210935,48.40825653076172
2021-02-05,286.3243865966797,259.6252136230469,47.688846588134766
2021-02-07,287.5372314453125,263.3033752441406,47.688846588134766
2021-02-08,291.82879638671875,266.9815368652344,47.688846588134766
2021-02-09,290.42938232421875,265.84912109375,47.22079086303711
2021-02-10,288.2835693359375,270.655029296875,47.021446228027344
2021-02-11,296.9600524902344,275.7560119628906,47.10811996459961
2021-02-12,295.42066955566406,276.222412109375,47.71484375
2021-02-14,293.8812866210937,277.96392822265625,47.914198557535805
2021-02-15,292.5751953125,279.7054443359375,48.11355336507162
2021-02-16,295.7472229003906,281.44696044921875,48.31290817260742
2021-02-17,295.56060791015625,275.59423828125,47.72351837158203
2021-02-18,294.9076232910156,274.04296875,48.20890045166016
2021-02-19,292.4819030761719,271.3783569335937,47.134124755859375
2021-02-21,290.0561828613281,271.51634216308594,47.10378646850586
2021-02-22,290.8025817871094,271.6543273925781,47.07344818115234
2021-02-23,286.604248046875,277.7925109863281,48.03554153442383
2021-02-24,286.3243713378906,280.1146545410156,47.03011322021485
2021-02-25,282.4992370605469,276.11993408203125,47.08611679077149
2021-02-26,283.85205078125,272.53521728515625,45.554786682128906
2021-02-28,285.2048645019531,276.3916931152344,45.808549880981445
2021-03-01,288.1903076171875,280.2481689453125,46.062313079833984
2021-03-02,286.9774780273437,276.0436706542969,46.60483932495117
2021-03-03,289.9628601074219,276.0436706542969,46.762351989746094
2021-03-04,288.09698486328125,271.8964538574219,46.7973518371582
2021-03-05,288.09698486328125,279.237548828125,47.26987457275391
2021-03-07,288.09698486328125,273.1263427734375,47.25237274169922
2021-03-08,290.2428283691406,267.01513671875,47.23487091064453
2021-03-09,297.1466979980469,266.9673767089844,47.348628997802734
2021-03-10,299.5723571777344,271.9536437988281,47.978660583496094
2021-03-11,300.9718322753906,278.0458374023437,47.768646240234375
2021-03-12,300.45867919921875,275.7290344238281,48.24117660522461
2021-03-14,299.9455261230469,275.89109802246094,48.249929428100586
2021-03-15,301.7181701660156,276.0531616210937,48.25868225097656
2021-03-16,304.1438293457031,275.4525756835937,49.09871673583984
2021-03-17,300.4120178222656,277.18780517578125,48.78370666503906
2021-03-18,298.91925048828125,273.6125793457031,48.93245697021485
2021-03-19,299.10585021972656,271.9250183105469,48.29367065429688
2021-03-21,299.2924499511719,272.3826446533203,48.5036792755127
2021-03-22,300.13214111328125,272.8402709960937,48.71368789672852
2021-03-23,296.8667907714844,268.168701171875,49.01996994018555
2021-03-24,301.0650939941406,271.6962890625,48.7049446105957
2021-03-25,301.90478515625,272.8212585449219,48.98496627807617
2021-03-26,303.30421447753906,278.6845703125,49.1687126159668
2021-03-28,304.7036437988281,277.8360290527344,49.378726959228516
2021-03-29,305.8231506347656,276.98748779296875,49.58874130249024
2021-03-30,304.89019775390625,281.373046875,48.93245697021485
2021-03-31,302.13800048828125,277.29266357421875,48.85370635986328
2021-04-01,305.54327392578125,278.70361328125,48.87995147705078
2021-04-05,308.94854736328125,281.50653076171875,49.26496887207031
2021-04-06,308.5287475585937,281.2491455078125,49.4224853515625
2021-04-07,316.8320617675781,281.373046875,49.606239318847656
2021-04-08,315.7591552734375,284.6622619628906,49.89500427246094
2021-04-09,315.12939453125,288.0372619628906,49.65874481201172
2021-04-11,314.4996337890625,288.5616455078125,49.70687294006348
2021-04-12,317.2518615722656,289.0860290527344,49.755001068115234
2021-04-13,316.4122314453125,288.8763122558594,49.73749923706055
2021-04-14,319.8174743652344,290.2015380859375,49.57999420166016
2021-04-15,313.98651123046875,290.9070129394531,50.245025634765625
2021-04-16,315.0594177246094,297.73321533203125,50.376277923583984
2021-04-18,316.13232421875,296.2506866455078,50.424407958984375
2021-04-19,314.9661560058594,294.7681579589844,50.472537994384766
2021-04-20,319.63092041015625,295.006591796875,50.58628845214844
2021-04-21,324.3890075683594,295.426025390625,50.49878692626953
2021-04-22,322.28985595703125,297.5426025390625,50.01750946044922
2021-04-23,321.0303649902344,299.1632385253906,49.77250289916992
2021-04-25,319.7708740234375,300.3359680175781,49.78125190734863
2021-04-26,317.3637390136719,301.5086975097656,49.790000915527344
2021-04-27,320.0068359375,300.7936706542969,49.43123626708984
2021-04-28,323.87713623046875,300.7936706542969,49.69374465942383
2021-04-29,322.50836181640625,301.9852600097656,51.55759048461914
